2025-11-06 18:27:14,010 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:27:14,011 - INFO - URL: https://www.youtube.com/watch?v=1aA1WGON49E
2025-11-06 18:27:14,011 - INFO - Starting video extraction...
2025-11-06 18:27:58,247 - INFO - Downloading:  62.6% | Speed:  450.06KiB/s | ETA: 02:23
2025-11-06 18:27:58,320 - INFO - Downloading:  62.7% | Speed:  466.85KiB/s | ETA: 02:10
2025-11-06 18:27:58,401 - INFO - Downloading:  63.0% | Speed:  481.22KiB/s | ETA: 01:58
2025-11-06 18:27:58,504 - INFO - Downloading:  63.4% | Speed:  499.50KiB/s | ETA: 01:47
2025-11-06 18:27:58,586 - INFO - Downloading:  64.3% | Speed:  534.89KiB/s | ETA: 01:37
2025-11-06 18:27:58,676 - INFO - Downloading:  64.8% | Speed:  587.98KiB/s | ETA: 01:28
2025-11-06 18:27:58,677 - INFO - Downloading:  57.4% | Speed:  587.98KiB/s | ETA: 01:28
2025-11-06 18:27:59,971 - INFO - Downloading:  68.8% | Speed:  550.72KiB/s | ETA: 01:20
2025-11-06 18:27:59,972 - INFO - Downloading:  68.8% | Speed:  550.72KiB/s | ETA: 01:20
2025-11-06 18:27:59,972 - INFO - Downloading:  68.8% | Speed:  550.72KiB/s | ETA: 01:20
2025-11-06 18:27:59,972 - INFO - Downloading:  68.8% | Speed:  550.72KiB/s | ETA: 01:20
2025-11-06 18:28:00,057 - INFO - Downloading:  68.9% | Speed:  523.11KiB/s | ETA: 01:13
2025-11-06 18:28:00,139 - INFO - Downloading:  69.0% | Speed:  502.91KiB/s | ETA: 01:07
2025-11-06 18:28:00,237 - INFO - Downloading:  69.2% | Speed:  491.58KiB/s | ETA: 01:01
2025-11-06 18:28:00,328 - INFO - Downloading:  69.7% | Speed:  495.50KiB/s | ETA: 00:56
2025-11-06 18:28:00,872 - INFO - Downloading:  70.6% | Speed:  496.19KiB/s | ETA: 00:51
2025-11-06 18:28:00,987 - INFO - Downloading:  71.1% | Speed:  526.51KiB/s | ETA: 00:46
2025-11-06 18:28:00,989 - INFO - Downloading:  63.5% | Speed:  526.51KiB/s | ETA: 00:46
2025-11-06 18:28:02,466 - INFO - Downloading:  75.0% | Speed:  470.71KiB/s | ETA: 00:43
2025-11-06 18:28:02,467 - INFO - Downloading:  75.0% | Speed:  470.71KiB/s | ETA: 00:43
2025-11-06 18:28:02,468 - INFO - Downloading:  75.0% | Speed:  470.71KiB/s | ETA: 00:43
2025-11-06 18:28:02,474 - INFO - Downloading:  75.1% | Speed:  470.71KiB/s | ETA: 00:43
2025-11-06 18:28:02,557 - INFO - Downloading:  75.1% | Speed:  431.55KiB/s | ETA: 00:39
2025-11-06 18:28:02,634 - INFO - Downloading:  75.2% | Speed:  404.76KiB/s | ETA: 00:36
2025-11-06 18:28:02,725 - INFO - Downloading:  75.5% | Speed:  389.59KiB/s | ETA: 00:34
2025-11-06 18:28:02,817 - INFO - Downloading:  75.9% | Speed:  389.05KiB/s | ETA: 00:31
2025-11-06 18:28:02,916 - INFO - Downloading:  76.8% | Speed:  410.84KiB/s | ETA: 00:29
2025-11-06 18:28:03,010 - INFO - Downloading:  78.6% | Speed:  474.68KiB/s | ETA: 00:26
2025-11-06 18:28:03,015 - INFO - Downloading:  75.3% | Speed:  474.68KiB/s | ETA: 00:26
2025-11-06 18:28:03,017 - INFO - Downloading:  68.6% | Speed:  474.68KiB/s | ETA: 00:26
